LINE_DATE,JIKANWARI_KBN,KUMI_CD,TYOKU_KBN(1),PRODUCT_CNT,PLAN_PRODUCT_CNT
2024/1/29 0:00,2,NH12,1,,
2024/1/29 0:00,2,NH12,2,100,100
2024/1/29 0:00,3,NH11,1,88,88
2024/1/29 0:00,3,NH11,2,,
2024/1/29 0:00,3,NH12,1,,
2024/1/29 0:00,3,NH12,2,106,108
2024/1/29 0:00,4,NH11,1,108,108
2024/1/29 0:00,4,NH11,2,,
2024/1/29 0:00,4,NH12,1,,
2024/1/29 0:00,4,NH12,2,88,88
2024/1/29 0:00,5,NH11,1,0,0
2024/1/29 0:00,5,NH11,2,,
2024/1/29 0:00,5,NH12,1,,
2024/1/29 0:00,5,NH12,2,108,108
2024/1/29 0:00,6,NH11,1,82,82
2024/1/29 0:00,6,NH11,2,,
2024/1/29 0:00,6,NH12,1,,
2024/1/29 0:00,6,NH12,2,0,0
2024/1/29 0:00,7,NH11,1,106,106
2024/1/29 0:00,7,NH11,2,,
2024/1/29 0:00,7,NH12,1,,
2024/1/29 0:00,7,NH12,2,100,100
2024/1/29 0:00,8,NH11,1,90,90
2024/1/29 0:00,8,NH11,2,,
2024/1/29 0:00,8,NH12,1,,
2024/1/29 0:00,8,NH12,2,106,106
2024/1/29 0:00,9,NH11,1,96,98
2024/1/29 0:00,9,NH11,2,,
2024/1/29 0:00,9,NH12,1,,
2024/1/29 0:00,9,NH12,2,64,90
2024/1/29 0:00,10,NH11,1,0,0
2024/1/29 0:00,10,NH11,2,,
2024/1/29 0:00,10,NH12,1,,
2024/1/29 0:00,10,NH12,2,80,80
2024/1/29 0:00,11,NH11,1,0,0
2024/1/29 0:00,11,NH11,2,,
2024/1/29 0:00,11,NH12,1,,
2024/1/29 0:00,11,NH12,2,0,0
2024/1/29 0:00,12,NH11,1,0,0
2024/1/29 0:00,12,NH11,2,,
2024/1/29 0:00,12,NH12,1,,
2024/1/29 0:00,12,NH12,2,0,0
2024/1/29 0:00,13,NH11,1,0,0
2024/1/29 0:00,13,NH11,2,,
2024/1/29 0:00,13,NH12,1,,
2024/1/29 0:00,13,NH12,2,0,0
2024/1/30 0:00,1,NH11,1,100,100
2024/1/30 0:00,1,NH11,2,,
2024/1/30 0:00,1,NH12,1,,
2024/1/30 0:00,1,NH12,2,0,0
2024/1/30 0:00,2,NH11,1,108,108
2024/1/30 0:00,2,NH11,2,,
2024/1/30 0:00,2,NH12,1,,
2024/1/30 0:00,2,NH12,2,100,100
2024/1/30 0:00,3,NH11,1,85,88
2024/1/30 0:00,3,NH11,2,,
2024/1/30 0:00,3,NH12,1,,
2024/1/30 0:00,3,NH12,2,108,108
2024/1/30 0:00,4,NH11,1,68,108
2024/1/30 0:00,4,NH11,2,,
2024/1/30 0:00,4,NH12,1,,
2024/1/30 0:00,4,NH12,2,88,88
2024/1/30 0:00,5,NH11,1,0,0
2024/1/30 0:00,5,NH11,2,,
2024/1/30 0:00,5,NH12,1,,
2024/1/30 0:00,5,NH12,2,108,108
2024/1/30 0:00,6,NH11,1,26,26
2024/1/30 0:00,6,NH11,2,,
2024/1/30 0:00,6,NH12,1,,
2024/1/30 0:00,6,NH12,2,0,0
2024/1/30 0:00,7,NH11,1,105,108
2024/1/30 0:00,7,NH11,2,,
2024/1/30 0:00,7,NH12,1,,
2024/1/30 0:00,7,NH12,2,100,100
2024/1/30 0:00,8,NH11,1,89,90
2024/1/30 0:00,8,NH11,2,,
2024/1/30 0:00,8,NH12,1,,
2024/1/30 0:00,8,NH12,2,106,106
2024/1/30 0:00,9,NH11,1,98,98
2024/1/30 0:00,9,NH11,2,,
2024/1/30 0:00,9,NH12,1,,
2024/1/30 0:00,9,NH12,2,90,90
2024/1/30 0:00,10,NH11,1,0,0
2024/1/30 0:00,10,NH11,2,,
2024/1/30 0:00,10,NH12,1,,
2024/1/30 0:00,10,NH12,2,74,80
2024/1/30 0:00,11,NH11,1,1,0
2024/1/30 0:00,11,NH11,2,,
2024/1/30 0:00,11,NH12,1,,
2024/1/30 0:00,11,NH12,2,0,0
2024/1/30 0:00,12,NH11,1,0,0
2024/1/30 0:00,12,NH11,2,,
2024/1/30 0:00,12,NH12,1,,
2024/1/30 0:00,12,NH12,2,0,0
2024/1/30 0:00,13,NH11,1,0,0
2024/1/30 0:00,13,NH11,2,,
2024/1/30 0:00,13,NH12,1,,
2024/1/30 0:00,13,NH12,2,0,0
2024/1/31 0:00,1,NH11,1,60,100
2024/1/31 0:00,1,NH11,2,,
2024/1/31 0:00,1,NH12,1,,
2024/1/31 0:00,1,NH12,2,0,0
2024/1/31 0:00,2,NH11,1,93,108
2024/1/31 0:00,2,NH11,2,,
2024/1/31 0:00,2,NH12,1,,
2024/1/31 0:00,2,NH12,2,100,100
2024/1/31 0:00,3,NH11,1,88,88
2024/1/31 0:00,3,NH11,2,,
2024/1/31 0:00,3,NH12,1,,
2024/1/31 0:00,3,NH12,2,108,108
2024/1/31 0:00,4,NH11,1,100,108
2024/1/31 0:00,4,NH11,2,,
2024/1/31 0:00,4,NH12,1,,
2024/1/31 0:00,4,NH12,2,88,88
2024/1/31 0:00,5,NH11,1,0,0
2024/1/31 0:00,5,NH11,2,,
2024/1/31 0:00,5,NH12,1,,
2024/1/31 0:00,5,NH12,2,108,108
2024/1/31 0:00,6,NH11,1,0,0
2024/1/31 0:00,6,NH11,2,,
2024/1/31 0:00,6,NH12,1,,
2024/1/31 0:00,6,NH12,2,0,0
2024/1/31 0:00,7,NH11,1,73,80
2024/1/31 0:00,7,NH11,2,,
2024/1/31 0:00,7,NH12,1,,
2024/1/31 0:00,7,NH12,2,100,100
2024/1/31 0:00,8,NH11,1,83,88
2024/1/31 0:00,8,NH11,2,,
2024/1/31 0:00,8,NH12,1,,
2024/1/31 0:00,8,NH12,2,106,106
2024/1/31 0:00,9,NH11,1,95,103
2024/1/31 0:00,9,NH11,2,,
2024/1/31 0:00,9,NH12,1,,
2024/1/31 0:00,9,NH12,2,90,90
2024/1/31 0:00,10,NH11,1,0,0
2024/1/31 0:00,10,NH11,2,,
2024/1/31 0:00,10,NH12,1,,
2024/1/31 0:00,10,NH12,2,80,80
2024/1/31 0:00,11,NH11,1,0,0
2024/1/31 0:00,11,NH11,2,,
2024/1/31 0:00,11,NH12,1,,
2024/1/31 0:00,11,NH12,2,0,0
2024/1/31 0:00,12,NH11,1,0,0
2024/1/31 0:00,12,NH11,2,,
2024/1/31 0:00,12,NH12,1,,
2024/1/31 0:00,12,NH12,2,0,0
2024/1/31 0:00,13,NH11,1,0,0
2024/1/31 0:00,13,NH11,2,,
2024/1/31 0:00,13,NH12,1,,
2024/1/31 0:00,13,NH12,2,0,0
2024/2/1 0:00,1,NH11,1,100,100
2024/2/1 0:00,1,NH11,2,,
2024/2/1 0:00,1,NH12,1,,
2024/2/1 0:00,1,NH12,2,0,0
2024/2/1 0:00,2,NH11,1,83,108
2024/2/1 0:00,2,NH11,2,,
2024/2/1 0:00,2,NH12,1,,
2024/2/1 0:00,2,NH12,2,100,100
2024/2/1 0:00,3,NH11,1,78,88
2024/2/1 0:00,3,NH11,2,,
2024/2/1 0:00,3,NH12,1,,
2024/2/1 0:00,3,NH12,2,108,108
2024/2/1 0:00,4,NH11,1,108,108
2024/2/1 0:00,4,NH11,2,,
2024/2/1 0:00,4,NH12,1,,
2024/2/1 0:00,4,NH12,2,88,88
2024/2/1 0:00,5,NH11,1,0,0
2024/2/1 0:00,5,NH11,2,,
2024/2/1 0:00,5,NH12,1,,
2024/2/1 0:00,5,NH12,2,108,108
2024/2/1 0:00,6,NH11,1,82,82
2024/2/1 0:00,6,NH11,2,,
2024/2/1 0:00,6,NH12,1,,
2024/2/1 0:00,6,NH12,2,0,0
2024/2/1 0:00,7,NH11,1,88,88
2024/2/1 0:00,7,NH11,2,,
2024/2/1 0:00,7,NH12,1,,
2024/2/1 0:00,7,NH12,2,100,100
2024/2/1 0:00,8,NH11,1,108,108
2024/2/1 0:00,8,NH11,2,,
2024/2/1 0:00,8,NH12,1,,
2024/2/1 0:00,8,NH12,2,106,106
2024/2/1 0:00,9,NH11,1,98,98
2024/2/1 0:00,9,NH11,2,,
2024/2/1 0:00,9,NH12,1,,
2024/2/1 0:00,9,NH12,2,90,90
2024/2/1 0:00,10,NH11,1,1,0
2024/2/1 0:00,10,NH11,2,,
2024/2/1 0:00,10,NH12,1,,
2024/2/1 0:00,10,NH12,2,80,80
2024/2/1 0:00,11,NH11,1,0,0
2024/2/1 0:00,11,NH11,2,,
2024/2/1 0:00,11,NH12,1,,
2024/2/1 0:00,11,NH12,2,0,0
2024/2/1 0:00,12,NH11,1,0,0
2024/2/1 0:00,12,NH11,2,,
2024/2/1 0:00,12,NH12,1,,
2024/2/1 0:00,12,NH12,2,0,0
2024/2/1 0:00,13,NH11,1,0,0
2024/2/1 0:00,13,NH11,2,,
2024/2/1 0:00,13,NH12,1,,
2024/2/1 0:00,13,NH12,2,0,0
2024/2/2 0:00,1,NH11,1,100,100
2024/2/2 0:00,1,NH11,2,,
2024/2/2 0:00,1,NH12,1,,
2024/2/2 0:00,1,NH12,2,0,0
2024/2/2 0:00,2,NH11,1,89,90
2024/2/2 0:00,2,NH11,2,,
2024/2/2 0:00,2,NH12,1,,
2024/2/2 0:00,2,NH12,2,100,100
2024/2/2 0:00,3,NH11,1,102,106
2024/2/2 0:00,3,NH11,2,,
2024/2/2 0:00,3,NH12,1,,
2024/2/2 0:00,3,NH12,2,108,108
2024/2/2 0:00,4,NH11,1,107,108
2024/2/2 0:00,4,NH11,2,,
2024/2/2 0:00,4,NH12,1,,
2024/2/2 0:00,4,NH12,2,88,88
2024/2/2 0:00,5,NH11,1,0,0
2024/2/2 0:00,5,NH11,2,,
2024/2/2 0:00,5,NH12,1,,
2024/2/2 0:00,5,NH12,2,108,108
2024/2/2 0:00,6,NH11,1,82,82
2024/2/2 0:00,6,NH11,2,,
2024/2/2 0:00,6,NH12,1,,
2024/2/2 0:00,6,NH12,2,0,0
2024/2/2 0:00,7,NH11,1,106,106
2024/2/2 0:00,7,NH11,2,,
2024/2/2 0:00,7,NH12,1,,
2024/2/2 0:00,7,NH12,2,100,100
2024/2/2 0:00,8,NH11,1,90,90
2024/2/2 0:00,8,NH11,2,,
2024/2/2 0:00,8,NH12,1,,
2024/2/2 0:00,8,NH12,2,106,106
2024/2/2 0:00,9,NH11,1,100,98
2024/2/2 0:00,9,NH11,2,,
2024/2/2 0:00,9,NH12,1,,
2024/2/2 0:00,9,NH12,2,90,90
2024/2/2 0:00,10,NH11,1,0,0
2024/2/2 0:00,10,NH11,2,,
2024/2/2 0:00,10,NH12,1,,
2024/2/2 0:00,10,NH12,2,80,80
2024/2/2 0:00,11,NH11,1,1,0
2024/2/2 0:00,11,NH11,2,,
2024/2/2 0:00,11,NH12,1,,
2024/2/2 0:00,11,NH12,2,0,0
2024/2/2 0:00,12,NH11,1,0,0
2024/2/2 0:00,12,NH11,2,,
2024/2/2 0:00,12,NH12,1,,
2024/2/2 0:00,12,NH12,2,0,0
2024/2/2 0:00,13,NH11,1,0,0
2024/2/2 0:00,13,NH11,2,,
2024/2/2 0:00,13,NH12,1,,
2024/2/2 0:00,13,NH12,2,0,0
2024/2/3 0:00,1,NH11,1,0,100
2024/2/3 0:00,1,NH11,2,,
2024/2/3 0:00,1,NH12,1,,
2024/2/3 0:00,1,NH12,2,0,0
2024/2/3 0:00,2,NH11,1,0,90
2024/2/3 0:00,2,NH11,2,,
2024/2/3 0:00,2,NH12,1,,
2024/2/3 0:00,2,NH12,2,0,100
2024/2/3 0:00,3,NH11,1,0,106
2024/2/3 0:00,3,NH11,2,,
2024/2/3 0:00,3,NH12,1,,
2024/2/3 0:00,3,NH12,2,0,108
2024/2/3 0:00,4,NH11,1,0,108
2024/2/3 0:00,4,NH11,2,,
2024/2/3 0:00,4,NH12,1,,
2024/2/3 0:00,4,NH12,2,0,88
2024/2/3 0:00,5,NH11,1,0,0
2024/2/3 0:00,5,NH11,2,,
2024/2/3 0:00,5,NH12,1,,
2024/2/3 0:00,5,NH12,2,0,108
2024/2/3 0:00,6,NH11,1,0,82
2024/2/3 0:00,6,NH11,2,,
2024/2/3 0:00,6,NH12,1,,
2024/2/3 0:00,6,NH12,2,0,0
2024/2/3 0:00,7,NH11,1,0,106
2024/2/3 0:00,7,NH11,2,,
2024/2/3 0:00,7,NH12,1,,
2024/2/3 0:00,7,NH12,2,0,100
2024/2/3 0:00,8,NH11,1,0,90
2024/2/3 0:00,8,NH11,2,,
2024/2/3 0:00,8,NH12,1,,
2024/2/3 0:00,8,NH12,2,0,106
2024/2/3 0:00,9,NH11,1,0,98
2024/2/3 0:00,9,NH11,2,,
2024/2/3 0:00,9,NH12,1,,
2024/2/3 0:00,9,NH12,2,0,90
2024/2/3 0:00,10,NH11,1,0,0
2024/2/3 0:00,10,NH11,2,,
2024/2/3 0:00,10,NH12,1,,
2024/2/3 0:00,10,NH12,2,0,80
2024/2/3 0:00,11,NH11,1,0,0
2024/2/3 0:00,11,NH11,2,,
2024/2/3 0:00,11,NH12,1,,
2024/2/3 0:00,11,NH12,2,0,0
2024/2/3 0:00,12,NH11,1,0,0
2024/2/3 0:00,12,NH11,2,,
2024/2/3 0:00,12,NH12,1,,
2024/2/3 0:00,12,NH12,2,0,0
2024/2/3 0:00,13,NH11,1,0,0
2024/2/3 0:00,13,NH11,2,,
2024/2/3 0:00,13,NH12,1,,
2024/2/3 0:00,13,NH12,2,0,0
2024/2/4 0:00,1,NH11,1,,
2024/2/4 0:00,1,NH11,2,0,0
2024/2/4 0:00,1,NH12,1,0,100
2024/2/4 0:00,1,NH12,2,,
2024/2/4 0:00,2,NH11,1,,
2024/2/4 0:00,2,NH11,2,0,100
2024/2/4 0:00,2,NH12,1,0,108
2024/2/4 0:00,2,NH12,2,,
2024/2/4 0:00,3,NH11,1,,
2024/2/4 0:00,3,NH11,2,0,108
2024/2/4 0:00,3,NH12,1,0,88
2024/2/4 0:00,3,NH12,2,,
2024/2/4 0:00,4,NH11,1,,
2024/2/4 0:00,4,NH11,2,0,88
2024/2/4 0:00,4,NH12,1,0,108
2024/2/4 0:00,4,NH12,2,,
2024/2/4 0:00,5,NH11,1,,
2024/2/4 0:00,5,NH11,2,0,108
2024/2/4 0:00,5,NH12,1,0,0
2024/2/4 0:00,5,NH12,2,,
2024/2/4 0:00,6,NH11,1,,
2024/2/4 0:00,6,NH11,2,0,0
2024/2/4 0:00,6,NH12,1,0,26
2024/2/4 0:00,6,NH12,2,,
2024/2/4 0:00,7,NH11,1,,
2024/2/4 0:00,7,NH11,2,0,100
2024/2/4 0:00,7,NH12,1,0,108
2024/2/4 0:00,7,NH12,2,,
2024/2/4 0:00,8,NH11,1,,
2024/2/4 0:00,8,NH11,2,0,106
2024/2/4 0:00,8,NH12,1,0,90
2024/2/4 0:00,8,NH12,2,,
2024/2/4 0:00,9,NH11,1,,
2024/2/4 0:00,9,NH11,2,0,90
2024/2/4 0:00,9,NH12,1,0,98
2024/2/4 0:00,9,NH12,2,,
2024/2/4 0:00,10,NH11,1,,
2024/2/4 0:00,10,NH11,2,0,80
2024/2/4 0:00,10,NH12,1,0,0
2024/2/4 0:00,10,NH12,2,,
2024/2/4 0:00,11,NH11,1,,
2024/2/4 0:00,11,NH11,2,0,0
2024/2/4 0:00,11,NH12,1,0,0
2024/2/4 0:00,11,NH12,2,,
2024/2/4 0:00,12,NH11,1,,
2024/2/4 0:00,12,NH11,2,0,0
2024/2/4 0:00,12,NH12,1,0,0
2024/2/4 0:00,12,NH12,2,,
2024/2/4 0:00,13,NH11,1,,
2024/2/4 0:00,13,NH11,2,0,0
2024/2/4 0:00,13,NH12,1,0,0
2024/2/4 0:00,13,NH12,2,,
2024/2/5 0:00,1,NH11,1,,
2024/2/5 0:00,1,NH11,2,0,0
2024/2/5 0:00,1,NH12,1,100,100
2024/2/5 0:00,1,NH12,2,,
2024/2/5 0:00,2,NH11,1,,
2024/2/5 0:00,2,NH11,2,100,100
2024/2/5 0:00,2,NH12,1,108,108
2024/2/5 0:00,2,NH12,2,,
2024/2/5 0:00,3,NH11,1,,
2024/2/5 0:00,3,NH11,2,108,108
2024/2/5 0:00,3,NH12,1,88,88
2024/2/5 0:00,3,NH12,2,,
2024/2/5 0:00,4,NH11,1,,
2024/2/5 0:00,4,NH11,2,88,88
2024/2/5 0:00,4,NH12,1,108,108
2024/2/5 0:00,4,NH12,2,,
2024/2/5 0:00,5,NH11,1,,
2024/2/5 0:00,5,NH11,2,108,108
2024/2/5 0:00,5,NH12,1,0,0
2024/2/5 0:00,5,NH12,2,,
2024/2/5 0:00,6,NH11,1,,
2024/2/5 0:00,6,NH11,2,0,0
2024/2/5 0:00,6,NH12,1,82,82
2024/2/5 0:00,6,NH12,2,,
2024/2/5 0:00,7,NH11,1,,
2024/2/5 0:00,7,NH11,2,100,100
2024/2/5 0:00,7,NH12,1,102,106
2024/2/5 0:00,7,NH12,2,,
2024/2/5 0:00,8,NH11,1,,
2024/2/5 0:00,8,NH11,2,106,106
2024/2/5 0:00,8,NH12,1,45,90
2024/2/5 0:00,8,NH12,2,,
2024/2/5 0:00,9,NH11,1,,
2024/2/5 0:00,9,NH11,2,90,90
2024/2/5 0:00,9,NH12,1,98,98
2024/2/5 0:00,9,NH12,2,,
2024/2/5 0:00,10,NH11,1,,
2024/2/5 0:00,10,NH11,2,80,80
2024/2/5 0:00,10,NH12,1,0,0
2024/2/5 0:00,10,NH12,2,,
2024/2/5 0:00,11,NH11,1,,
2024/2/5 0:00,11,NH11,2,0,0
2024/2/5 0:00,11,NH12,1,0,0
2024/2/5 0:00,11,NH12,2,,
2024/2/5 0:00,12,NH11,1,,
2024/2/5 0:00,12,NH11,2,0,0
2024/2/5 0:00,12,NH12,1,2,0
2024/2/5 0:00,12,NH12,2,,
2024/2/5 0:00,13,NH11,1,,
2024/2/5 0:00,13,NH11,2,0,0
2024/2/5 0:00,13,NH12,1,0,0
2024/2/5 0:00,13,NH12,2,,
2024/2/6 0:00,1,NH11,1,,
2024/2/6 0:00,1,NH11,2,0,0
2024/2/6 0:00,1,NH12,1,100,100
2024/2/6 0:00,1,NH12,2,,
2024/2/6 0:00,2,NH11,1,,
2024/2/6 0:00,2,NH11,2,100,100
2024/2/6 0:00,2,NH12,1,108,108
2024/2/6 0:00,2,NH12,2,,
2024/2/6 0:00,3,NH11,1,,
2024/2/6 0:00,3,NH11,2,108,108
2024/2/6 0:00,3,NH12,1,88,88
2024/2/6 0:00,3,NH12,2,,
2024/2/6 0:00,4,NH11,1,,
2024/2/6 0:00,4,NH11,2,88,88
2024/2/6 0:00,4,NH12,1,108,108
2024/2/6 0:00,4,NH12,2,,
2024/2/6 0:00,5,NH11,1,,
2024/2/6 0:00,5,NH11,2,108,108
2024/2/6 0:00,5,NH12,1,0,0
2024/2/6 0:00,5,NH12,2,,
2024/2/6 0:00,6,NH11,1,,
2024/2/6 0:00,6,NH11,2,0,0
2024/2/6 0:00,6,NH12,1,82,82
2024/2/6 0:00,6,NH12,2,,
2024/2/6 0:00,7,NH11,1,,
2024/2/6 0:00,7,NH11,2,100,100
2024/2/6 0:00,7,NH12,1,106,106
2024/2/6 0:00,7,NH12,2,,
2024/2/6 0:00,8,NH11,1,,
2024/2/6 0:00,8,NH11,2,106,106
2024/2/6 0:00,8,NH12,1,90,90
2024/2/6 0:00,8,NH12,2,,
2024/2/6 0:00,9,NH11,1,,
2024/2/6 0:00,9,NH11,2,90,90
2024/2/6 0:00,9,NH12,1,98,98
2024/2/6 0:00,9,NH12,2,,
2024/2/6 0:00,10,NH11,1,,
2024/2/6 0:00,10,NH11,2,80,80
2024/2/6 0:00,10,NH12,1,0,0
2024/2/6 0:00,10,NH12,2,,
2024/2/6 0:00,11,NH11,1,,
2024/2/6 0:00,11,NH11,2,1,0
2024/2/6 0:00,11,NH12,1,0,0
2024/2/6 0:00,11,NH12,2,,
2024/2/6 0:00,12,NH11,1,,
2024/2/6 0:00,12,NH11,2,0,0
2024/2/6 0:00,12,NH12,1,0,0
2024/2/6 0:00,12,NH12,2,,
2024/2/6 0:00,13,NH11,1,,
2024/2/6 0:00,13,NH11,2,0,0
2024/2/6 0:00,13,NH12,1,0,0
2024/2/6 0:00,13,NH12,2,,
2024/2/7 0:00,1,NH11,1,,
2024/2/7 0:00,1,NH11,2,0,0
2024/2/7 0:00,1,NH12,1,100,100
2024/2/7 0:00,1,NH12,2,,
2024/2/7 0:00,2,NH11,1,,
2024/2/7 0:00,2,NH11,2,100,100
2024/2/7 0:00,2,NH12,1,108,108
2024/2/7 0:00,2,NH12,2,,
2024/2/7 0:00,3,NH11,1,,
2024/2/7 0:00,3,NH11,2,108,108
2024/2/7 0:00,3,NH12,1,88,88
2024/2/7 0:00,3,NH12,2,,
2024/2/7 0:00,4,NH11,1,,
2024/2/7 0:00,4,NH11,2,88,88
2024/2/7 0:00,4,NH12,1,108,108
2024/2/7 0:00,4,NH12,2,,
2024/2/7 0:00,5,NH11,1,,
2024/2/7 0:00,5,NH11,2,108,108
2024/2/7 0:00,5,NH12,1,0,0
2024/2/7 0:00,5,NH12,2,,
2024/2/7 0:00,6,NH11,1,,
2024/2/7 0:00,6,NH11,2,0,0
2024/2/7 0:00,6,NH12,1,0,0
2024/2/7 0:00,6,NH12,2,,
2024/2/7 0:00,7,NH11,1,,
2024/2/7 0:00,7,NH11,2,100,100
2024/2/7 0:00,7,NH12,1,80,80
2024/2/7 0:00,7,NH12,2,,
2024/2/7 0:00,8,NH11,1,,
2024/2/7 0:00,8,NH11,2,96,106
2024/2/7 0:00,8,NH12,1,88,88
2024/2/7 0:00,8,NH12,2,,
2024/2/7 0:00,9,NH11,1,,
2024/2/7 0:00,9,NH11,2,90,90
2024/2/7 0:00,9,NH12,1,108,108
2024/2/7 0:00,9,NH12,2,,
2024/2/7 0:00,10,NH11,1,,
2024/2/7 0:00,10,NH11,2,90,90
2024/2/7 0:00,10,NH12,1,98,98
2024/2/7 0:00,10,NH12,2,,
2024/2/7 0:00,11,NH11,1,,
2024/2/7 0:00,11,NH11,2,88,88
2024/2/7 0:00,11,NH12,1,0,0
2024/2/7 0:00,11,NH12,2,,
2024/2/7 0:00,12,NH11,1,,
2024/2/7 0:00,12,NH11,2,36,36
2024/2/7 0:00,12,NH12,1,0,0
2024/2/7 0:00,12,NH12,2,,
2024/2/7 0:00,13,NH11,1,,
2024/2/7 0:00,13,NH11,2,0,0
2024/2/7 0:00,13,NH12,1,0,0
2024/2/7 0:00,13,NH12,2,,
2024/2/8 0:00,1,NH11,1,,
2024/2/8 0:00,1,NH11,2,0,0
2024/2/8 0:00,1,NH12,1,100,100
2024/2/8 0:00,1,NH12,2,,
2024/2/8 0:00,2,NH11,1,,
2024/2/8 0:00,2,NH11,2,100,100
2024/2/8 0:00,2,NH12,1,108,108
2024/2/8 0:00,2,NH12,2,,
2024/2/8 0:00,3,NH11,1,,
2024/2/8 0:00,3,NH11,2,108,108
2024/2/8 0:00,3,NH12,1,88,88
2024/2/8 0:00,3,NH12,2,,
2024/2/8 0:00,4,NH11,1,,
2024/2/8 0:00,4,NH11,2,88,88
2024/2/8 0:00,4,NH12,1,108,108
2024/2/8 0:00,4,NH12,2,,
2024/2/8 0:00,5,NH11,1,,
2024/2/8 0:00,5,NH11,2,108,108
2024/2/8 0:00,5,NH12,1,0,0
2024/2/8 0:00,5,NH12,2,,
2024/2/8 0:00,6,NH11,1,,
2024/2/8 0:00,6,NH11,2,0,0
2024/2/8 0:00,6,NH12,1,82,82
2024/2/8 0:00,6,NH12,2,,
2024/2/8 0:00,7,NH11,1,,
2024/2/8 0:00,7,NH11,2,100,100
2024/2/8 0:00,7,NH12,1,106,106
2024/2/8 0:00,7,NH12,2,,
2024/2/8 0:00,8,NH11,1,,
2024/2/8 0:00,8,NH11,2,106,106
2024/2/8 0:00,8,NH12,1,90,90
2024/2/8 0:00,8,NH12,2,,
2024/2/8 0:00,9,NH11,1,,
2024/2/8 0:00,9,NH11,2,90,90
2024/2/8 0:00,9,NH12,1,98,98
2024/2/8 0:00,9,NH12,2,,
2024/2/8 0:00,10,NH11,1,,
2024/2/8 0:00,10,NH11,2,78,80
2024/2/8 0:00,10,NH12,1,396,0
2024/2/8 0:00,10,NH12,2,,
2024/2/8 0:00,11,NH11,1,,
2024/2/8 0:00,11,NH11,2,0,0
2024/2/8 0:00,11,NH12,1,0,0
2024/2/8 0:00,11,NH12,2,,
2024/2/8 0:00,12,NH11,1,,
2024/2/8 0:00,12,NH11,2,0,0
2024/2/8 0:00,12,NH12,1,0,0
2024/2/8 0:00,12,NH12,2,,
2024/2/8 0:00,13,NH11,1,,
2024/2/8 0:00,13,NH11,2,0,0
2024/2/8 0:00,13,NH12,1,0,0
2024/2/8 0:00,13,NH12,2,,
2024/2/9 0:00,1,NH11,1,,
2024/2/9 0:00,1,NH11,2,0,0
2024/2/9 0:00,1,NH12,1,100,100
2024/2/9 0:00,1,NH12,2,,
2024/2/9 0:00,2,NH11,1,,
2024/2/9 0:00,2,NH11,2,100,100
2024/2/9 0:00,2,NH12,1,108,108
2024/2/9 0:00,2,NH12,2,,
2024/2/9 0:00,3,NH11,1,,
2024/2/9 0:00,3,NH11,2,108,108
2024/2/9 0:00,3,NH12,1,88,88
2024/2/9 0:00,3,NH12,2,,
2024/2/9 0:00,4,NH11,1,,
2024/2/9 0:00,4,NH11,2,88,88
2024/2/9 0:00,4,NH12,1,108,108
2024/2/9 0:00,4,NH12,2,,
2024/2/9 0:00,5,NH11,1,,
2024/2/9 0:00,5,NH11,2,108,108
2024/2/9 0:00,5,NH12,1,0,0
2024/2/9 0:00,5,NH12,2,,
2024/2/9 0:00,6,NH11,1,,
2024/2/9 0:00,6,NH11,2,0,0
2024/2/9 0:00,6,NH12,1,82,82
2024/2/9 0:00,6,NH12,2,,
2024/2/9 0:00,7,NH11,1,,
2024/2/9 0:00,7,NH11,2,98,100
2024/2/9 0:00,7,NH12,1,106,106
2024/2/9 0:00,7,NH12,2,,
2024/2/9 0:00,8,NH11,1,,
2024/2/9 0:00,8,NH11,2,106,106
2024/2/9 0:00,8,NH12,1,90,90
2024/2/9 0:00,8,NH12,2,,
2024/2/9 0:00,9,NH11,1,,
2024/2/9 0:00,9,NH11,2,82,90
2024/2/9 0:00,9,NH12,1,98,98
2024/2/9 0:00,9,NH12,2,,
2024/2/9 0:00,10,NH11,1,,
2024/2/9 0:00,10,NH11,2,72,80
2024/2/9 0:00,10,NH12,1,0,0
2024/2/9 0:00,10,NH12,2,,
2024/2/9 0:00,11,NH11,1,,
2024/2/9 0:00,11,NH11,2,0,0
2024/2/9 0:00,11,NH12,1,0,0
2024/2/9 0:00,11,NH12,2,,
2024/2/9 0:00,12,NH11,1,,
2024/2/9 0:00,12,NH11,2,0,0
2024/2/9 0:00,12,NH12,1,0,0
2024/2/9 0:00,12,NH12,2,,
2024/2/9 0:00,13,NH11,1,,
2024/2/9 0:00,13,NH11,2,0,0
2024/2/9 0:00,13,NH12,1,0,0
2024/2/9 0:00,13,NH12,2,,
2024/2/10 0:00,1,NH11,1,,
2024/2/10 0:00,1,NH11,2,0,0
2024/2/10 0:00,1,NH12,1,0,100
2024/2/10 0:00,1,NH12,2,,
2024/2/10 0:00,2,NH11,1,,
2024/2/10 0:00,2,NH11,2,0,100
2024/2/10 0:00,2,NH12,1,0,108
2024/2/10 0:00,2,NH12,2,,
2024/2/10 0:00,3,NH11,1,,
2024/2/10 0:00,3,NH11,2,0,108
2024/2/10 0:00,3,NH12,1,0,88
2024/2/10 0:00,3,NH12,2,,
2024/2/10 0:00,4,NH11,1,,
2024/2/10 0:00,4,NH11,2,0,88
2024/2/10 0:00,4,NH12,1,0,108
